"review_id","patchset_id","patch_id","file_path","line_number","posted_timestamp","author_email","author_type","text","yngve","frazier","pdensity","cdensity","pct_neg_tokens","pct_neu_tokens","pct_pos_tokens","pct_nne_tokens","min_politeness","max_politeness","min_formality","max_formality","num_tokens","num_sentences","has_doxastic","has_epistemic","has_conditional","has_investigative","has_uncertainty","comment_type"
1372253005,100001,110009,"ui/events/events.gyp",152,2015-10-16 10:24:06,"developer_4316","reviewer","sort",0,1,0,0,0,0,0,0,0.439007418522547,0.439007418522547,0.0379434887605993,0.0379434887605993,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
1384233003,200001,210001,"content/renderer/renderer_blink_platform_impl.cc",1051,2015-10-15 17:30:28,"developer_956","reviewer","I think this code should just return NULL here, rather than only in the situation where contextFailed is true. That way the calling code doesn't need to test to see whether ""testFailContext"" is set, but only deal with the situation where the returned context is NULL. What do you think?
",4.0625,1,0.517241379310345,1.68421052631579,0.913793103448276,0,0,0.913793103448276,0.387802133128238,0.645774179390646,0.0049586836776605,0.998741929082734,58,3,TRUE,FALSE,FALSE,TRUE,TRUE,"acted-upon"
19420002,10001,1003,"pylib/gyp/xcode_emulation.py",311,2013-07-16 17:31:50,"developer_4235","reviewer","(maybe use self._Settings().get if it looks tidier)",1.8125,1.09375,0.375,2.33333333333333,1,0,0,1,0.466676758950824,0.466676758950824,0.00186294699313216,0.00186294699313216,12,1,FALSE,FALSE,TRUE,FALSE,TRUE,"acted-upon"
22332002,59001,60014,"chrome/browser/extensions/api/recovery_private/write_from_url_operation.cc",77,2013-08-21 18:35:02,"developer_2445","reviewer","nit: add newline above start of function",1,1.4375,0.375,2.5,0,0,0,0,0.439007418522547,0.439007418522547,0.0505239913481557,0.0505239913481557,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
17995002,4001,5008,"chrome/browser/ui/webui/options/chromeos/internet_options_handler.h",96,2013-07-10 16:33:07,"developer_321","reviewer","nit: empty before comment.
dito for the rest of the file.",1.75,1,0.214285714285714,1.2,0.428571428571429,0,0,0.428571428571429,0.439007418522547,0.568474706915742,0.073388211241764,0.136498409903075,14,2,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
16019002,2001,3110,"sdk/lib/core/uri.dart",483,2013-05-24 16:37:27,"developer_2502","reviewer","Move check up to the checks.",1.57142857142857,0.928571428571429,0.428571428571429,1,0,0,1,1,0.439987325587034,0.439987325587034,0.0694024014329681,0.0694024014329681,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
1804163006,40001,50003,"ios/third_party/ochamcrest/ochamcrest.gyp",243,2016-03-18 12:13:53,"developer_2331","reviewer","In ios/third_party/earl_grey/earl_grey.gyp you use 'Foundation.framework', here you use '$(SDKROOT)/System/Library/Frameworks/Foundation.framework'. Can you just use one or the other in the whole CL (and ditto for the other libraries)?",6.17857142857143,0.833333333333333,0.21978021978022,1.1875,1,0,0,1,0.479049115112474,0.702181052764002,0.00898731077516868,0.284293008929222,39,2,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
22944002,85001,86001,"chrome/browser/extensions/api/app_runtime/app_runtime_api.cc",113,2013-08-30 01:41:39,"developer_4025","reviewer","Nit: Move this TODO to the code above where it is relevant. Note it isn't super trivial as the arguments don't map 1:1 to the IDL (e.g. fileSystemId + baseName -> FileEntry).",3.5,1.07142857142857,0.401084010840108,1.61538461538462,0.658536585365854,0,0.341463414634146,1,0.455879022098895,0.55131538307382,0.105888845713889,0.388830621600032,41,3,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
1844713003,160001,170002,"tools/get_images_from_skps.cpp",59,2016-04-25 11:29:53,"developer_4609","reviewer","I believe this is unreachable...  Looks like we create an empty generator if we fail to create a codec.
https://code.google.com/p/chromium/codesearch#chromium/src/third_party/skia/src/core/SkReadBuffer.cpp&q=readImage%20file:%5Esrc/third_party/skia/&sq=package:chromium&l=317

Still I think your change is correct.  Maybe add a FIXME though?

",3.11111111111111,0.952380952380952,0.322974472807991,1.64705882352941,0.735849056603774,0,0,0.735849056603774,0.439007418522547,0.650655942407155,0.00493234505360129,0.0522255644919546,53,4,TRUE,FALSE,TRUE,FALSE,TRUE,"acted-upon"
2272813003,20001,30009,"components/arc/arc_bridge_service.h",71,2016-08-24 11:10:31,"developer_513","reviewer","Also, for testing you might want to pass in the base::CommandLine* like for GetEnabled(). That way you can launch the test several times with different flags.",3.95454545454545,0.846153846153846,0.256198347107438,1.15384615384615,0.606060606060606,0,0,0.606060606060606,0.52003696908607,0.583334316696898,0.0536977818593948,0.460537478309489,33,2,FALSE,TRUE,FALSE,FALSE,TRUE,"acted-upon"
10510010,5001,4,"samples/third_party/dromaeo/generate_dart2js_tests.py",73,2012-06-05 15:43:29,"developer_964","reviewer","Can you change this comment to:
# Compile individual dom and html tests.
?",2.375,0.785714285714286,0.3125,1.4,0,0,0,0,0.439007418522547,0.560357145551517,0.00994419004448799,0.715937628306271,16,3,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
205173002,20001,30069,"Source/modules/webaudio/OscillatorNode.cpp",121,2014-03-20 04:33:28,"developer_1329","reviewer","We should get rid of this. We don't want to create a new one here every time with Oilpan. If PeriodicWave is in the heap this just needs to be a static Persistent to the PeriodicWave which we can then use.",2.46666666666667,1.28571428571429,0.444444444444444,1,1,0,0,1,0.5,0.58768526915312,0.0175731474700097,0.39840484679478,45,3,FALSE,FALSE,TRUE,FALSE,TRUE,"acted-upon"
16137008,4001,5007,"net/base/net_log.cc",193,2013-05-30 14:18:59,"developer_4530","reviewer","effective_log_level_ isn't being set correctly here, though if you follow my suggestion on a set_base_log_level function, that issue will go away anyways.",3.40740740740741,0.703703703703704,0.481481481481481,2,1,0,0,1,0.530173844623686,0.530173844623686,0.00118594559270013,0.00118594559270013,26,1,FALSE,FALSE,TRUE,FALSE,TRUE,"acted-upon"
1837663002,40017,50015,"wasm-run-torture-tests.py",1,2016-03-28 14:17:14,"developer_3240","reviewer","I think the following is more common:
#!/usr/bin/env python3

Also, copyright.",1.75,0.8125,0.25,4.5,0,0,0,0,0.438901411900421,0.613747121656438,0.00168522107612545,0.0363553076991344,16,3,TRUE,FALSE,FALSE,FALSE,TRUE,"acted-upon"
33543004,1,10004,"media/base/android/media_source_player_unittest.cc",859,2013-10-21 19:29:00,"developer_568","reviewer","nit: better rephrase this sentence, there are so many verbs in there.",3.06666666666667,0.966666666666667,0.4,3,1,0,0,1,0.443010872492302,0.443010872492302,0.143778135248725,0.143778135248725,15,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
1679763002,40001,50013,"remoting/host/desktop_process.cc",151,2016-02-10 14:36:35,"developer_4514","reviewer","nit: call this broker instead of global.",2.11111111111111,0.833333333333333,0.444444444444444,2.5,1,0,0,1,0.370304223156043,0.370304223156043,0.612511141465421,0.612511141465421,9,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
1499903003,140001,150004,"appengine/findit/templates/build_failure.html",267,2015-12-21 17:07:17,"developer_329","reviewer","nit: 'Error') {",2.42857142857143,0.428571428571429,0,0,0,0,0,0,0.439007418522547,0.439007418522547,0.0021813030811455,0.0021813030811455,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
7465091,1,2,"views/controls/textfield/native_textfield_views.cc",145,2011-08-03 13:35:58,"developer_2127","reviewer","Remove On[Before|After]UserAction and SchedulePaint from this function.
That logic belongs in MoveCursorTo. ",2.21428571428571,0.916666666666667,0.547619047619048,0.777777777777778,0.666666666666667,0,0.333333333333333,1,0.439007418522547,0.439007418522547,0.190907347574281,0.363946306755243,18,2,FALSE,FALSE,FALSE,FALSE,FALSE,"not (known to be) acted-upon"
441008,2001,3002,"base/values.cc",279,2009-11-24 23:53:56,"developer_1148","reviewer","I'm a bit worried about someone crafting a URL or some other key value with lots of dots (say, hundreds).  I think in that case you can overflow the stack.  Can we do this in a loop instead of using recursion?",4.04,0.98,0.375,1.1,0.75,0,0,0.75,0.486989601498314,0.674704753508612,0.00249176017998076,0.104542557312383,48,3,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
57243002,1,10004,"base/values.h",72,2013-11-04 04:20:01,"developer_4803","reviewer","Nit: it's four functions now.",2,0.9375,0.375,2,0,0,1,1,0.40152835061768,0.40152835061768,0.0641676786660815,0.0641676786660815,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
1496633005,1,10003,"common/ctxcmd/proc.go",75,2015-12-03 13:50:23,"developer_452","reviewer","nit:

go func() {
  finishedC <- cc.Cmd.Wait()
  close(finishedC)
}()

:)",1,1.3,0.136363636363636,0,0,0,0,0,0.439007418522547,0.52809717158184,0.000720728794152858,0.00779192108500393,22,6,FALSE,FALSE,FALSE,FALSE,FALSE,"not (known to be) acted-upon"
1630903002,40001,50027,"chrome/browser/ui/webui/signin/signin_create_profile_handler.cc",125,2016-01-29 10:50:17,"developer_3415","reviewer","nit: Chrome code tends to use full names over abreviations, so profile_manager or even just manager here.",3.65,0.9,0.4,4.66666666666667,1,0,0,1,0.407145051783876,0.407145051783876,0.952724817508955,0.952724817508955,20,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
516323003,80001,90002,"chrome/browser/android/bookmarks/bookmarks_bridge.cc",66,2014-09-02 20:51:50,"developer_2618","reviewer","What's the point of making this a separate class? Seems like BookmarkNodeTitleCompareFunctorFactory could be merged into BookmarkNodeTitleCompareFunctor, and this avoids the lifetime issues you mentioned in the comment above.",3.22727272727273,1.04545454545455,0.454545454545454,1,0.666666666666667,0,0,0.666666666666667,0.0741198707106362,0.494546201617991,0.0376894937326161,0.919950372225783,33,2,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
520553002,1,10001,"ui/file_manager/file_manager/foreground/js/directory_contents.js",569,2014-08-29 03:46:52,"developer_2998","reviewer","
Got it. Please add a brief comment. Thanks",1.66666666666667,1.16666666666667,0.3,3,0,0,0,0,0.425037894590676,0.525249546494085,0.023752463305215,0.161832430029605,10,3,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
1351753002,60001,70001,"content/browser/browser_io_surface_manager_mac.cc",282,2015-09-18 14:22:30,"developer_2024","reviewer","Request: This is not new to this patch but can you change ""reply->result = false;"" to the following instead of depending on the caller initializing |reply| to 0:

reply->body.msgh_descriptor_count = 0;
reply->result = false;
reply->io_surface_port.name = MACH_PORT_NULL;
reply->io_surface_port.disposition = 0;
reply->io_surface_port.type = 0;",3.77777777777778,1.05555555555556,0.280933101985734,2.26315789473684,1,0,0,1,0.439007418522547,0.441590465543277,0.0157628862480969,0.590048451200051,65,6,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
2856058,1,6,"chrome/browser/resources/options/content_settings.js",92,2010-07-23 13:23:06,"developer_4528","reviewer","@param {Array} list An ...",2.28571428571429,0.428571428571429,0.142857142857143,3,1,0,0,1,0.439007418522547,0.439007418522547,0.00286298273286967,0.00286298273286967,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
1229503010,220001,230007,"content/browser/frame_host/navigation_handle_impl.h",37,2015-07-27 12:40:30,"developer_4530","reviewer","nit:  hold -> held",1.83333333333333,1,0.333333333333333,0,0,0,1,1,0.45562467569016,0.45562467569016,0.164804777588386,0.164804777588386,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
430583005,200001,210005,"content/common/gpu/media/video_encode_accelerator_unittest.cc",141,2014-08-28 04:33:01,"developer_821","reviewer","I think it's easier to understand to s/visible_frame_size/visible_buffer_size/ and s/input_buffer_size/coded_buffer_size/.",4.04545454545455,0.886363636363636,0.272727272727273,2.4,1,0,0,1,0.572988932964666,0.572988932964666,0.0468630349752073,0.0468630349752073,12,1,TRUE,FALSE,FALSE,FALSE,TRUE,"acted-upon"
159743003,1,10001,"content/public/android/javatests/src/org/chromium/content/browser/ScreenOrientationTest.java",109,2014-02-13 06:33:15,"developer_2322","reviewer","nit: it's more common to use anonymous classes for such small listeners..",2.875,0.8125,0.25,3.33333333333333,1,0,0,1,0.436118045057869,0.436118045057869,0.419194792167578,0.419194792167578,14,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
820693003,80001,90015,"content/public/browser/devtools_http_handler.h",33,2014-12-25 05:58:59,"developer_3207","reviewer","We should document threading/lifetime of this object.",1.625,1.0625,0.375,0.75,1,0,0,1,0.485567458560936,0.485567458560936,0.122453879837906,0.122453879837906,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
1565893002,40001,50002,"content/renderer/media/webmediaplayer_ms_compositor.h",53,2016-01-07 16:05:46,"developer_3840","reviewer","Instead of using SupportsWeakPtr, can you just add a WeakFactory member? That's the preferred pattern for small use cases like this. It prevents external classes from taking a weakptr unnecessarily.",3.38461538461538,1,0.4,1.58333333333333,1,0,0,1,0.439007418522547,0.538202564136317,0.00372536663944389,0.791223620029422,35,3,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
23569007,55006,60003,"content/renderer/webcrypto_impl_nss.cc",67,2013-09-12 18:15:02,"developer_1194","reviewer","
eric pointed out some confusion: We should not be tracking CKF flags on the NSS side - or at least, generating the keys with all flags.

In the end, it won't matter - the Blink side is responsible for enforcing usages.

The example of why we shouldn't be doing this is a key being used to unwrap JWKs. NSS will never support JWK, so it will need to CKF_DECRYPT the JWK and then import that, but if this is used, it'll only have the CKF_UNWRAP.

If it won't let you supply no usages, supply all usages (that are valid for that key type) - eg: no sign/verify for AES keys.",5.06451612903226,1.13157894736842,0.387596899224806,1.22,1,0,0,1,0.378503146985571,0.485239832436495,0.00945236775317815,0.455954147141302,129,5,FALSE,FALSE,TRUE,FALSE,TRUE,"acted-upon"
8757007,8001,9002,"chrome/browser/download/download_shelf_context_menu.cc",99,2011-12-01 14:50:46,"developer_2345","reviewer","Remove (which Delete() calls) does a Cancel unilaterally, so it's not necessary here.  I'm not sure whether it's desirable or not; that's up to you.  ",3.85,0.823529411764706,0.513513513513514,1.41666666666667,1,0,0,1,0.329681365805657,0.505719327062019,0.00887967819876967,0.0880179124363291,37,2,FALSE,TRUE,FALSE,TRUE,TRUE,"acted-upon"
11032013,8001,9004,"chrome/browser/extensions/extension_action_manager.cc",133,2012-10-03 01:21:25,"developer_4023","reviewer","yes please use linked_ptrs in those maps, despite what the loudest people in chromium-dev say.",3.23529411764706,0.882352941176471,0.529411764705882,1.5,0,0,1,1,0.489933448992981,0.489933448992981,0.631424360808438,0.631424360808438,17,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
186213003,30001,40008,"chrome/browser/extensions/menu_manager.cc",929,2014-03-04 16:14:59,"developer_895","reviewer","one less condition to check if this thing was an ExtensionKey.",2.08333333333333,0.75,0.416666666666667,1.2,0,0,0,0,0.455748854045542,0.455748854045542,0.235053757137188,0.235053757137188,12,1,FALSE,FALSE,FALSE,TRUE,TRUE,"acted-upon"
227413005,1,10001,"chrome/browser/metrics/metrics_service.cc",957,2014-04-07 20:30:58,"developer_1924","reviewer","nit: Probably no need for this local variable now, but up to you.",3.3125,0.875,0.5,1.16666666666667,1,0,0,1,0.390090339134065,0.390090339134065,0.0875849423618007,0.0875849423618007,16,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
1251633002,100001,110030,"components/bubble/bubble_manager.h",13,2015-08-07 19:02:28,"developer_1581","reviewer","ref to controller",0.666666666666667,1.33333333333333,0.333333333333333,2,0,0,0,0,0.439007418522547,0.439007418522547,0.0830638358250738,0.0830638358250738,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
388803003,70001,80004,"chrome/browser/ui/cocoa/dev_tools_controller_browsertest.mm",24,2014-07-14 07:15:23,"developer_4359","reviewer","please clang-format",0.5,1.75,0.5,0,0,0,1,1,0.5,0.5,0.0256982733240811,0.0256982733240811,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
103863009,40001,40007,"chrome/browser/ui/views/extensions/extension_install_dialog_view.cc",848,2013-12-10 17:04:15,"developer_1909","reviewer","nit: ++foo over foo++",1.11111111111111,1,0.555555555555556,0.6,1,0,0,1,0.439007418522547,0.439007418522547,0.003262145900922,0.003262145900922,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
1437413002,130001,140070,"cc/test/surface_aggregator_test_helpers.h",22,2015-11-16 20:12:18,"developer_1608","reviewer","oh cool, another copy of this typedef.",1.88888888888889,0.888888888888889,0.333333333333333,0.75,0,0,0,0,0.451902643250036,0.451902643250036,0.24531820940352,0.24531820940352,9,1,FALSE,FALSE,FALSE,FALSE,FALSE,"not (known to be) acted-upon"
1203453002,250001,260005,"chrome/installer/mini_installer/mini_installer.cc",533,2015-06-30 14:18:18,"developer_4221","reviewer","How about UNABLE_TO_EXTRACT_SETUP since this is the catch-all error code when all of the above attempts to find setup.exe fail.",2.57142857142857,0.904761904761905,0.428571428571429,1.22222222222222,1,0,0,1,0.335432090490072,0.335432090490072,0.911201589073912,0.911201589073912,21,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
268813006,40001,50002,"chrome/test/remoting/remote_desktop_browsertest.h",254,2014-05-05 17:00:46,"developer_4111","reviewer","By ""creates... |testName| under the browserTest namespace, do you mean that it creates an object using the |browserTest.testName| ctor? If so, then I think that would be a clearer way of phrasing it.",3.40740740740741,0.96875,0.379867046533713,1.17647058823529,1,0,0,1,0.520043445331933,0.704048516130679,0.03270743936015,0.106346266230469,39,2,TRUE,FALSE,TRUE,FALSE,TRUE,"acted-upon"
2095413002,1,10008,"components/arc/common/process.mojom",96,2016-06-27 12:18:07,"developer_513","reviewer","nit: ""process was active"". Also, please mention if this is wall or monotonic time.",2.625,0.9375,0.3,3.66666666666667,0,0,0.6,0.6,0.447808889526423,0.5,0.0242306031143036,0.091523423294901,20,2,FALSE,FALSE,TRUE,FALSE,TRUE,"acted-upon"
428223003,20001,30003,"chrome/test/data/extensions/api_test/enterprise_platform_keys/basic.js",731,2014-07-30 11:29:49,"developer_3342","reviewer","Can this be tested with the systemToken too?",1.88888888888889,0.944444444444444,0.555555555555556,1,0,0,0,0,0.5,0.5,0.0101528146947684,0.0101528146947684,9,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
426063006,20001,30001,"net/android/java/src/org/chromium/net/ProxyChangeListener.java",121,2014-07-30 13:58:02,"developer_4150","reviewer","Maybe log something? without any info that it even failed, this code can be completely dead with no indication. Alternatively/ideally this could have a test",3.22222222222222,0.916666666666667,0.5,1.27272727272727,0.642857142857143,0,0,0.642857142857143,0.410526744683982,0.484487168099311,0.00170433278928539,0.831489069243047,28,3,FALSE,TRUE,FALSE,FALSE,TRUE,"acted-upon"
907453003,40001,50011,"Source/core/html/canvas/CanvasRenderingContext2DTest.cpp",78,2015-02-11 05:11:44,"developer_956","reviewer","Throughout this test file, would it make sense to replace ""overwrite"" with ""overdraw""? If so please do -- the use of two different terms in the source code and the test is confusing.
",3.19047619047619,0.789473684210526,0.4,1.28571428571429,1,0,0,1,0.318680333417443,0.533895175676033,0.0603840926863309,0.987436956026688,40,2,FALSE,FALSE,TRUE,FALSE,TRUE,"acted-upon"
956893002,1,10002,"content/renderer/pepper/pepper_video_encoder_host.cc",677,2015-02-25 12:58:22,"developer_1894","reviewer","since buffer_id is signed, you should check that it's >= 0.",2.66666666666667,0.7,0.4,1.16666666666667,1,0,0,1,0.399061960709504,0.399061960709504,0.0561799192098992,0.0561799192098992,15,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
18740002,19001,20001,"tools/deep_memory_profiler/dmprof.py",26,2013-07-11 10:04:30,"developer_3529","reviewer","Add:
# TODO(dmikurube): Remove this once python 2.7 is required.",2.71428571428571,0.928571428571429,0.3125,4,0.875,0,0,0.875,0.439007418522547,0.439007418522547,0.0045708835091246,0.0249615617674827,16,2,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
1468273004,100001,110002,"webrtc/base/opensslidentity.cc",429,2015-11-25 10:21:44,"developer_308","reviewer","Style guide: use static_cast. Wait, isn't this an unsigned char*? Then you don't need a cast, non-const -> const is implicit.",3.06666666666667,0.916666666666667,0.353333333333333,5,0.5,0,0,0.5,0.301769847755515,0.439007418522547,0.00177883370126686,0.0742863110838033,30,3,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
1209283004,120001,130003,"net/cert/internal/verify_signed_data_unittest.cc",26,2015-07-07 10:07:31,"developer_1194","reviewer","s/x509/X.509/

(and throughout)",1.5,0.333333333333333,0.4,0.333333333333333,0,0,0,0,0.439007418522547,0.461872431052147,0.00300595247244162,0.0648032656598064,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
1290813008,1,10006,"webrtc/modules/remote_bitrate_estimator/remote_estimator_proxy.cc",131,2015-09-04 03:31:36,"developer_4377","reviewer","Shouldn't this be received_packets_.begin()? If so you probably don't need the window_start_seq_.",2.36363636363636,0.636363636363636,0.464646464646465,2.4,1,0,0,1,0.426535870223516,0.493277728384381,0.000756846992802096,0.00343516481082129,18,2,FALSE,TRUE,TRUE,FALSE,TRUE,"acted-upon"
2235373004,20001,30010,"webrtc/modules/pacing/paced_sender.cc",438,2016-08-16 07:27:04,"developer_4377","reviewer","Should we simply DCHECK on this?",2.42857142857143,0.928571428571429,0.428571428571429,0.5,1,0,0,1,0.473264975973135,0.473264975973135,0.00249087420455163,0.00249087420455163,7,1,FALSE,FALSE,TRUE,FALSE,TRUE,"acted-upon"
7292003,1,3,"tools/llvm/utman.sh",2106,2011-06-30 14:27:09,"developer_4153","reviewer","${arch}/${mode}",4,0.222222222222222,0,0,1,0,0,1,0.439007418522547,0.439007418522547,0.016484139569794,0.016484139569794,9,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
11649055,41001,42021,"chrome/browser/chromeos/login/oauth_login_manager.h",101,2013-01-11 11:45:07,"developer_3342","reviewer","OVERRIDE",0,0,1,0,0,0,0,0,0.439007418522547,0.439007418522547,0.0714572160333034,0.0714572160333034,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,"acted-upon"
